location_id,activity_date,revenue_amount
SK1,2024-01-11,198.29
SK1,2024-01-24,199.65
SK1,2024-01-01,184.51
SK1,2024-01-21,98.4
SK1,2024-01-14,8.11
SK1,2024-01-18,130.81
SK1,2024-01-19,82.35
SK1,2024-01-06,162.12
SK1,2024-01-07,146.9
SK1,2024-01-21,128.46
SK1,2024-01-11,248.64
SK1,2024-01-21,130.29
SK1,2024-01-06,43.04
SK1,2024-01-12,207.5
SK1,2024-01-02,46.3
SK1,2024-01-04,105.87
SK1,2024-01-24,100.67
SK1,2024-01-22,205.45
SK1,2024-01-06,205.42
SK1,2024-01-20,168.46
SK1,2024-01-23,49.58
SK1,2024-01-29,213.78
SK1,2024-01-09,155.57
SK1,2024-01-20,101.49
SK1,2024-01-12,222.7
SK1,2024-01-28,165.99
SK1,2024-01-22,213.89
SK1,2024-01-27,179.86
SK1,2024-01-18,32.05
SK1,2024-01-25,234.07
SK1,2024-01-30,94.63
SK1,2024-01-09,170.56
SK1,2024-01-18,176.18
SK1,2024-01-13,201.78
SK1,2024-01-24,196.36
SK1,2024-01-11,64.12
SK1,2024-01-08,59.53
SK1,2024-01-13,100.21
SK1,2024-01-21,212.86
SK1,2024-01-10,74.8
SK1,2024-01-07,74.27
SK1,2024-01-23,74.08
SK1,2024-01-02,62.03
SK1,2024-01-21,39.72
SK1,2024-01-15,139.08
SK1,2024-01-25,70.72
SK1,2024-01-11,201.32
SK1,2024-01-14,184.3
SK1,2024-01-28,20.81
SK1,2024-01-25,85.63
SK1,2024-01-12,102.74
SK1,2024-01-21,23.89
SK1,2024-01-14,230.41
SK1,2024-01-20,245.12
SK1,2024-01-10,169.58
SK1,2024-01-12,112.49
SK1,2024-01-16,213.08
SK1,2024-01-14,11.73
SK1,2024-01-25,184.35
SK1,2024-01-03,120.4
SK1,2024-01-18,43.61
SK1,2024-01-20,98.31
SK1,2024-01-04,217.15
SK1,2024-01-10,188.5
SK1,2024-01-16,60.74
SK1,2024-01-15,76.63
SK1,2024-01-18,181.26
SK1,2024-01-05,116.82
SK1,2024-01-16,184.02
SK1,2024-01-23,37.79
SK1,2024-01-29,126.57
SK1,2024-01-01,32.4
SK1,2024-01-19,224.93
SK1,2024-01-14,158.11
SK1,2024-01-28,148.25
SK1,2024-01-13,210.78
SK1,2024-01-26,196.66
SK1,2024-01-05,30.9
SK1,2024-01-10,219.31
SK1,2024-01-21,100.93
SK1,2024-01-18,147.6
SK1,2024-01-23,138.79
SK1,2024-01-09,52.86
SK1,2024-01-18,108.81
SK1,2024-01-10,207.57
SK1,2024-01-27,60.45
SK1,2024-01-18,10.52
SK1,2024-01-13,221.27
SK1,2024-01-09,31.06
SK1,2024-01-10,96.6
SK1,2024-01-29,146.0
SK1,2024-01-12,237.09
SK1,2024-01-26,215.97
SK1,2024-01-26,199.74
SK1,2024-01-07,140.47
SK1,2024-01-03,88.87
SK1,2024-01-14,180.69
SK1,2024-01-19,235.13
SK1,2024-01-16,162.58
SK1,2024-01-17,24.7
SK1,2024-01-30,108.98
SK1,2024-01-07,163.98
SK1,2024-01-05,247.31
SK1,2024-01-21,60.53
SK1,2024-01-06,196.88
SK1,2024-01-28,241.19
SK1,2024-01-07,150.73
SK1,2024-01-03,101.6
SK1,2024-01-21,195.31
SK1,2024-01-10,195.76
SK1,2024-01-16,55.5
SK1,2024-01-25,206.43
SK1,2024-01-15,101.35
SK1,2024-01-15,171.55
SK1,2024-01-13,94.79
SK1,2024-01-30,105.09
SK1,2024-01-28,127.38
SK1,2024-01-18,198.62
SK1,2024-01-03,170.19
SK1,2024-01-16,92.32
SK1,2024-01-08,70.22
SK1,2024-01-19,110.9
SK1,2024-01-21,145.7
SK1,2024-01-21,156.32
SK1,2024-01-25,159.53
SK1,2024-01-12,32.8
SK1,2024-01-26,123.93
SK1,2024-01-14,237.9
SK1,2024-01-27,201.16
SK1,2024-01-27,73.44
SK1,2024-01-14,17.22
SK1,2024-01-04,13.54
SK1,2024-01-04,222.16
SK1,2024-01-27,198.04
SK1,2024-01-06,111.16
SK1,2024-01-14,157.06
SK1,2024-01-14,231.25
SK1,2024-01-06,194.1
SK1,2024-01-15,198.1
SK1,2024-01-17,175.7
SK1,2024-01-27,245.12
SK1,2024-01-07,47.9
SK1,2024-01-26,48.55
SK1,2024-01-30,55.95
SK1,2024-01-16,53.87
SK1,2024-01-19,106.2
SK1,2024-01-17,47.71
SK1,2024-01-07,108.0
SK1,2024-01-17,236.7
SK1,2024-01-25,35.95
SK1,2024-01-02,15.95
SK1,2024-01-16,141.3
SK1,2024-01-20,114.94
SK1,2024-01-14,117.37
SK1,2024-01-12,241.44
SK1,2024-01-19,26.14
SK1,2024-01-10,182.47
SK1,2024-01-15,202.41
SK1,2024-01-01,22.86
SK1,2024-01-20,207.52
SK1,2024-01-18,56.79
SK1,2024-01-22,193.1
SK1,2024-01-24,193.39
SK1,2024-01-22,92.41
SK1,2024-01-03,220.22
SK1,2024-01-13,72.54
SK1,2024-01-01,124.43
SK1,2024-01-04,91.04
SK1,2024-01-01,110.72
SK1,2024-01-23,171.07
SK1,2024-01-12,228.81
SK1,2024-01-18,86.25
SK1,2024-01-07,17.27
SK1,2024-01-09,85.31
SK1,2024-01-16,175.26
SK1,2024-01-17,221.6
SK1,2024-01-18,216.35
SK1,2024-01-11,156.55
SK1,2024-01-05,42.12
SK1,2024-01-05,217.1
SK1,2024-01-02,9.52
SK1,2024-01-13,232.08
SK1,2024-01-12,181.66
SK1,2024-01-20,226.08
SK1,2024-01-21,115.69
SK1,2024-01-21,33.26
SK1,2024-01-09,38.2
SK1,2024-01-02,25.33
SK1,2024-01-22,235.42
SK1,2024-01-07,230.36
SK1,2024-01-05,5.31
SK1,2024-01-13,249.89
SK1,2024-01-30,139.62
SK1,2024-01-28,231.01
SK1,2024-01-03,231.48
SK1,2024-01-01,73.74
SK1,2024-01-24,110.12
SK1,2024-01-17,248.61
SK1,2024-01-21,198.85
SK1,2024-01-22,201.89
SK1,2024-01-29,169.29
SK1,2024-01-04,200.86
SK1,2024-01-20,100.01
SK1,2024-01-04,24.74
SK1,2024-01-14,123.44
SK1,2024-01-05,62.63
SK1,2024-01-09,100.45
SK1,2024-01-11,129.32
SK1,2024-01-29,102.32
SK1,2024-01-12,152.95
SK1,2024-01-18,5.55
SK1,2024-01-24,170.22
SK1,2024-01-24,28.53
SK1,2024-01-22,106.71
SK1,2024-01-18,205.01
SK1,2024-01-04,208.77
SK1,2024-01-14,200.64
SK1,2024-01-23,45.1
SK1,2024-01-25,240.16
SK1,2024-01-28,210.0
SK1,2024-01-18,97.16
SK1,2024-01-03,172.79
SK1,2024-01-05,29.62
SK1,2024-01-28,10.12
SK1,2024-01-23,94.06
SK1,2024-01-28,144.86
SK1,2024-01-13,208.44
SK1,2024-01-20,145.54
SK1,2024-01-16,139.91
SK1,2024-01-29,77.19
SK1,2024-01-18,22.6
SK1,2024-01-09,102.15
SK1,2024-01-25,169.68
SK1,2024-01-25,141.84
SK1,2024-01-09,175.58
SK1,2024-01-10,8.8
SK1,2024-01-24,119.76
SK1,2024-01-23,214.86
SK1,2024-01-30,55.87
SK1,2024-01-10,74.85
SK1,2024-01-04,169.3
SK1,2024-01-15,206.56
SK1,2024-01-13,110.16
SK1,2024-01-13,26.89
SK1,2024-01-20,102.62
SK1,2024-01-03,59.52
SK1,2024-01-08,148.01
SK1,2024-01-06,157.04
SK1,2024-01-01,33.06
SK1,2024-01-22,238.06
SK1,2024-01-19,123.4
SK1,2024-01-13,25.12
SK1,2024-01-25,52.61
SK1,2024-01-26,30.08
SK1,2024-01-11,213.55
SK1,2024-01-17,178.07
SK1,2024-01-18,117.59
SK1,2024-01-13,168.88
SK1,2024-01-22,13.3
SK1,2024-01-23,86.34
SK1,2024-01-03,183.7
SK1,2024-01-20,59.97
SK1,2024-01-17,136.11
SK1,2024-01-30,171.48
SK1,2024-01-20,9.54
SK1,2024-01-11,158.54
SK1,2024-01-03,101.69
SK1,2024-01-29,120.18
SK1,2024-01-06,152.24
SK1,2024-01-03,152.18
SK1,2024-01-08,7.4
SK1,2024-01-05,196.0
SK1,2024-01-02,26.45
SK1,2024-01-18,94.58
SK1,2024-01-02,194.1
SK1,2024-01-06,122.14
SK1,2024-01-04,24.16
SK1,2024-01-18,112.44
SK1,2024-01-13,91.01
SK1,2024-01-14,125.36
SK1,2024-01-06,50.51
SK1,2024-01-04,43.37
SK1,2024-01-13,231.35
SK1,2024-01-24,10.8
SK1,2024-01-08,240.37
SK1,2024-01-17,81.5
SK1,2024-01-02,28.5
SK1,2024-01-22,143.91
SK1,2024-01-26,220.65
SK1,2024-01-20,158.96
SK1,2024-01-06,44.1
SK1,2024-01-09,148.4
SK1,2024-01-23,219.48
SK1,2024-01-09,198.93
SK1,2024-01-09,11.71
SK1,2024-01-24,102.99
SK1,2024-01-30,226.58
SK1,2024-01-03,213.76
SK1,2024-01-19,159.24
SK1,2024-01-23,36.35
SK1,2024-01-02,219.55
SK1,2024-01-16,207.6
SK1,2024-01-23,170.44
SK1,2024-01-27,137.39
SK1,2024-01-03,140.18
SK1,2024-01-24,234.81
SK1,2024-01-06,90.38
SK1,2024-01-29,87.68
SK1,2024-01-19,34.11
SK1,2024-01-08,48.25
SK1,2024-01-03,199.85
SK1,2024-01-23,123.25
SK1,2024-01-09,90.76
SK1,2024-01-24,19.85
SK1,2024-01-12,23.88
SK1,2024-01-06,18.59
SK1,2024-01-21,14.37
SK1,2024-01-14,32.9
SK1,2024-01-15,235.24
SK1,2024-01-01,133.94
SK1,2024-01-30,32.19
SK1,2024-01-11,59.87
SK1,2024-01-17,181.03
SK1,2024-01-15,216.21
SK1,2024-01-05,245.76
SK1,2024-01-05,227.02
SK1,2024-01-29,223.3
SK1,2024-01-12,118.75
SK1,2024-01-24,59.7
SK1,2024-01-12,144.33
SK1,2024-01-12,147.21
SK1,2024-01-11,122.15
SK1,2024-01-16,183.3
SK1,2024-01-26,221.79
SK1,2024-01-27,165.26
SK1,2024-01-19,43.5
SK1,2024-01-01,176.43
SK1,2024-01-23,110.46
SK1,2024-01-19,238.52
SK1,2024-01-20,136.83
SK1,2024-01-29,203.22
SK1,2024-01-03,224.69
SK1,2024-01-29,208.77
SK1,2024-01-24,112.19
SK1,2024-01-30,26.05
SK1,2024-01-08,122.63
SK1,2024-01-06,177.06
SK1,2024-01-24,22.48
SK1,2024-01-16,27.63
SK1,2024-01-30,174.13
SK1,2024-01-06,205.24
SK1,2024-01-02,42.01
SK1,2024-01-24,76.66
SK1,2024-01-02,197.51
SK1,2024-01-14,44.7
SK1,2024-01-01,135.95
SK1,2024-01-01,139.65
SK1,2024-01-27,50.73
SK1,2024-01-25,197.3
SK1,2024-01-30,146.78
SK1,2024-01-10,178.81
SK1,2024-01-21,34.92
SK1,2024-01-19,63.26
SK1,2024-01-26,208.81
SK1,2024-01-09,211.6
SK1,2024-01-26,85.73
SK1,2024-01-27,65.74
SK1,2024-01-03,170.94
SK1,2024-01-23,220.89
SK1,2024-01-20,46.04
SK1,2024-01-02,123.03
SK1,2024-01-08,24.52
SK1,2024-01-19,118.35
SK1,2024-01-19,137.54
SK1,2024-01-16,205.03
SK1,2024-01-17,115.35
SK1,2024-01-15,22.85
SK1,2024-01-30,235.89
SK1,2024-01-24,15.01
SK1,2024-01-05,214.09
SK1,2024-01-17,119.91
SK1,2024-01-13,128.56
SK1,2024-01-01,186.69
SK1,2024-01-01,8.44
SK1,2024-01-16,204.28
SK1,2024-01-24,117.43
SK1,2024-01-14,74.02
SK1,2024-01-23,117.84
SK1,2024-01-15,185.6
SK1,2024-01-20,221.62
SK1,2024-01-17,196.82
SK1,2024-01-05,96.41
SK1,2024-01-27,242.08
SK1,2024-01-19,156.35
SK1,2024-01-03,51.12
SK1,2024-01-17,84.05
SK1,2024-01-10,237.39
SK1,2024-01-08,35.02
SK1,2024-01-23,117.84
SK1,2024-01-21,68.98
SK1,2024-01-18,169.79
SK1,2024-01-11,203.12
SK1,2024-01-04,199.81
SK1,2024-01-12,66.92
SK1,2024-01-06,169.42
SK1,2024-01-07,68.75
SK1,2024-01-02,47.93
SK1,2024-01-23,141.32
SK1,2024-01-17,238.71
SK1,2024-01-26,86.17
SK1,2024-01-03,7.28
SK1,2024-01-17,153.55
SK1,2024-01-21,204.83
SK1,2024-01-15,28.52
SK1,2024-01-01,223.55
SK1,2024-01-22,116.01
SK1,2024-01-18,84.65
SK1,2024-01-03,88.19
SK1,2024-01-27,159.59
SK1,2024-01-26,217.44
SK1,2024-01-20,111.17
SK1,2024-01-22,206.86
SK1,2024-01-23,7.72
SK1,2024-01-24,114.9
SK1,2024-01-05,206.98
SK1,2024-01-11,66.47
SK1,2024-01-28,126.5
SK1,2024-01-16,86.0
SK1,2024-01-17,190.85
SK1,2024-01-18,33.99
SK1,2024-01-15,199.51
SK1,2024-01-18,60.05
SK1,2024-01-07,36.7
SK1,2024-01-16,133.39
SK1,2024-01-26,211.7
SK1,2024-01-04,7.83
SK1,2024-01-30,167.59
SK1,2024-01-04,199.31
SK1,2024-01-05,32.97
SK1,2024-01-20,132.45
SK1,2024-01-28,198.5
SK1,2024-01-09,196.33
SK1,2024-01-10,108.24
SK1,2024-01-25,246.64
SK1,2024-01-03,107.66
SK1,2024-01-23,26.77
SK1,2024-01-28,221.55
SK1,2024-01-23,89.51
SK1,2024-01-22,22.95
SK1,2024-01-10,155.89
SK1,2024-01-23,155.57
SK1,2024-01-16,16.55
SK1,2024-01-09,226.44
SK1,2024-01-11,33.42
SK1,2024-01-23,97.3
SK1,2024-01-27,146.1
SK1,2024-01-06,63.49
SK1,2024-01-01,98.2
SK1,2024-01-14,20.97
SK1,2024-01-26,236.43
SK1,2024-01-01,33.08
SK1,2024-01-21,71.56
SK1,2024-01-17,239.74
SK1,2024-01-28,249.77
SK1,2024-01-06,242.72
SK1,2024-01-06,70.84
SK1,2024-01-14,211.61
SK1,2024-01-30,118.69
SK1,2024-01-20,58.41
SK1,2024-01-13,180.12
SK1,2024-01-21,201.29
SK1,2024-01-27,249.62
SK1,2024-01-30,53.7
SK1,2024-01-19,11.0
SK1,2024-01-17,122.43
SK1,2024-01-07,88.34
SK1,2024-01-21,143.2
SK1,2024-01-07,44.66
SK1,2024-01-09,241.1
SK1,2024-01-11,168.39
SK1,2024-01-30,225.07
SK1,2024-01-27,249.89
SK1,2024-01-30,234.45
SK1,2024-01-04,62.75
SK1,2024-01-08,21.95
SK1,2024-01-23,233.58
SK1,2024-01-24,151.41
SK1,2024-01-30,70.76
SK1,2024-01-05,64.95
SK1,2024-01-09,106.75
SK1,2024-01-08,90.93
SK1,2024-01-04,107.52
SK1,2024-01-16,140.15
SK1,2024-01-26,52.81
SK1,2024-01-30,126.71
SK1,2024-01-27,121.02
SK1,2024-01-26,43.68
SK1,2024-01-02,80.46
SK1,2024-01-30,142.85
SK1,2024-01-16,214.76
SK1,2024-01-17,130.64
SK1,2024-01-22,71.88
SK1,2024-01-15,212.21
SK1,2024-01-24,97.1
SK1,2024-01-20,109.24
SK1,2024-01-14,74.06
SK1,2024-01-12,93.05
SK1,2024-01-07,198.48
SK1,2024-01-28,248.81
SK1,2024-01-17,68.9
SK1,2024-01-28,54.78
SK1,2024-01-09,124.3
SK1,2024-01-30,151.46
SK1,2024-01-10,186.59
SK1,2024-01-23,70.26
SK1,2024-01-27,80.02
SK1,2024-01-14,101.3
SK1,2024-01-20,149.94
SK1,2024-01-10,41.63
SK1,2024-01-07,44.57
SK1,2024-01-07,102.24
SK1,2024-01-08,6.33
SK1,2024-01-21,237.47
SK1,2024-01-01,22.99
SK1,2024-01-21,168.8
SK1,2024-01-18,124.89
SK1,2024-01-04,164.45
SK1,2024-01-19,138.17
SK1,2024-01-07,183.57
SK1,2024-01-30,45.28
SK1,2024-01-23,12.15
SK1,2024-01-12,241.74
SK1,2024-01-21,163.46
SK1,2024-01-15,222.11
SK1,2024-01-06,168.07
SK1,2024-01-18,110.06
SK1,2024-01-04,104.96
SK1,2024-01-02,23.67
SK1,2024-01-27,110.26
SK1,2024-01-19,31.47
SK1,2024-01-28,64.76
SK1,2024-01-27,193.25
SK1,2024-01-30,212.45
SK1,2024-01-28,110.64
SK1,2024-01-09,244.13
SK1,2024-01-23,106.21
SK1,2024-01-11,236.71
SK1,2024-01-02,196.59
SK1,2024-01-12,187.55
SK1,2024-01-03,130.46
SK1,2024-01-10,16.37
SK1,2024-01-21,126.03
SK1,2024-01-16,64.12
SK1,2024-01-02,62.71
SK1,2024-01-04,130.59
SK1,2024-01-17,78.99
SK1,2024-01-15,208.7
SK1,2024-01-03,100.02
SK1,2024-01-06,45.43
SK1,2024-01-17,81.63
SK1,2024-01-14,215.03
SK1,2024-01-30,59.77
SK1,2024-01-08,108.48
SK1,2024-01-27,212.85
SK1,2024-01-22,6.2
SK1,2024-01-27,219.78
SK1,2024-01-08,87.22
SK1,2024-01-28,225.38
SK1,2024-01-26,27.72
SK1,2024-01-21,145.56
SK1,2024-01-05,249.94
SK1,2024-01-04,33.86
SK1,2024-01-18,47.71
SK1,2024-01-18,145.61
SK1,2024-01-08,11.7
SK1,2024-01-23,84.02
SK1,2024-01-01,42.98
SK1,2024-01-03,154.56
SK1,2024-01-12,225.59
SK1,2024-01-17,26.45
SK1,2024-01-15,249.59
SK1,2024-01-21,145.85
SK1,2024-01-22,17.56
SK1,2024-01-11,97.36
SK1,2024-01-08,244.35
SK1,2024-01-07,13.63
SK1,2024-01-09,117.38
SK1,2024-01-24,228.68
SK1,2024-01-15,103.97
SK1,2024-01-17,134.03
SK1,2024-01-24,70.15
SK1,2024-01-09,198.82
SK1,2024-01-13,200.67
SK1,2024-01-27,72.08
SK1,2024-01-17,43.12
SK1,2024-01-11,68.38
SK1,2024-01-27,55.42
SK1,2024-01-28,212.7
SK1,2024-01-07,65.83
SK1,2024-01-30,7.42
SK1,2024-01-08,183.49
SK1,2024-01-09,116.8
SK1,2024-01-13,168.57
SK1,2024-01-26,220.97
SK1,2024-01-08,74.68
SK1,2024-01-21,48.27
SK1,2024-01-08,187.49
SK1,2024-01-27,16.45
SK1,2024-01-04,227.66
SK1,2024-01-21,133.95
SK1,2024-01-21,201.92
SK1,2024-01-19,75.59
SK1,2024-01-25,5.95
SK1,2024-01-03,38.33
SK1,2024-01-12,37.88
SK1,2024-01-16,167.63
SK1,2024-01-17,30.02
SK1,2024-01-16,184.78
SK1,2024-01-10,28.94
SK1,2024-01-13,90.25
SK1,2024-01-27,107.31
SK1,2024-01-08,115.39
SK1,2024-01-16,14.12
SK1,2024-01-09,192.96
SK1,2024-01-08,161.86
SK1,2024-01-16,52.81
SK1,2024-01-30,116.71
SK1,2024-01-12,24.86
SK1,2024-01-08,96.57
SK1,2024-01-08,215.71
SK1,2024-01-12,186.82
SK1,2024-01-14,186.42
SK1,2024-01-05,42.33
SK1,2024-01-18,221.71
SK1,2024-01-10,117.26
SK1,2024-01-30,104.11
SK1,2024-01-02,18.82
SK1,2024-01-16,80.18
SK1,2024-01-30,225.99
SK1,2024-01-19,5.36
SK1,2024-01-30,229.87
SK1,2024-01-21,42.76
SK1,2024-01-04,153.59
SK1,2024-01-12,140.95
SK1,2024-01-12,29.8
SK1,2024-01-04,138.3
SK1,2024-01-28,95.85
SK1,2024-01-27,230.04
SK1,2024-01-02,19.14
SK1,2024-01-17,249.34
SK1,2024-01-26,103.4
SK1,2024-01-14,6.91
SK1,2024-01-09,99.72
SK1,2024-01-12,71.36
SK1,2024-01-09,151.4
SK1,2024-01-11,226.98
SK1,2024-01-24,176.76
SK1,2024-01-19,207.0
SK1,2024-01-15,93.34
SK1,2024-01-14,228.94
SK1,2024-01-25,21.29
SK1,2024-01-08,76.47
SK1,2024-01-02,245.99
SK1,2024-01-25,175.94
SK1,2024-01-05,48.79
SK1,2024-01-01,221.17
SK1,2024-01-01,159.08
SK1,2024-01-12,11.28
SK1,2024-01-14,45.42
SK1,2024-01-23,203.54
SK1,2024-01-06,10.7
SK1,2024-01-05,187.64
SK1,2024-01-15,38.49
SK1,2024-01-06,15.32
SK1,2024-01-10,59.51
SK1,2024-01-06,50.92
SK1,2024-01-17,231.42
SK1,2024-01-10,241.41
SK1,2024-01-03,169.94
SK1,2024-01-18,165.25
SK1,2024-01-15,116.61
SK1,2024-01-17,121.29
SK1,2024-01-10,32.04
SK1,2024-01-23,63.67
SK1,2024-01-15,41.52
SK1,2024-01-02,180.79
SK1,2024-01-15,60.34
SK1,2024-01-16,29.39
SK1,2024-01-07,100.6
SK1,2024-01-03,127.78
SK1,2024-01-15,67.24
SK1,2024-01-16,130.93
SK1,2024-01-28,150.12
SK1,2024-01-07,187.3
SK1,2024-01-28,172.27
SK1,2024-01-30,232.83
SK1,2024-01-11,135.71
SK1,2024-01-28,65.48
SK1,2024-01-11,84.29
SK1,2024-01-24,156.5
SK1,2024-01-11,34.38
SK1,2024-01-09,30.82
SK1,2024-01-10,65.8
SK1,2024-01-30,18.24
SK1,2024-01-08,139.16
SK1,2024-01-05,223.03
SK1,2024-01-08,5.56
SK1,2024-01-18,130.6
SK1,2024-01-18,190.41
SK1,2024-01-24,12.98
SK1,2024-01-28,69.47
SK1,2024-01-04,232.48
SK1,2024-01-10,78.56
SK1,2024-01-05,93.88
SK1,2024-01-26,221.98
SK1,2024-01-02,144.11
SK1,2024-01-22,98.52
SK1,2024-01-07,65.81
SK1,2024-01-16,86.33
SK1,2024-01-16,145.62
SK1,2024-01-02,29.72
SK1,2024-01-12,239.5
SK1,2024-01-17,138.72
SK1,2024-01-28,109.87
SK1,2024-01-19,88.24
SK1,2024-01-10,86.42
SK1,2024-01-12,6.65
SK1,2024-01-11,224.77
SK1,2024-01-22,163.1
SK1,2024-01-30,152.75
SK1,2024-01-12,63.54
SK1,2024-01-02,212.35
SK1,2024-01-30,67.29
SK1,2024-01-14,182.74
SK1,2024-01-29,20.08
SK1,2024-01-18,91.75
SK1,2024-01-28,102.11
SK1,2024-01-08,227.91
SK1,2024-01-02,92.08
SK1,2024-01-27,133.83
SK1,2024-01-09,80.45
SK1,2024-01-01,49.65
SK1,2024-01-12,93.88
SK1,2024-01-21,125.14
SK1,2024-01-02,35.5
SK1,2024-01-09,48.47
SK1,2024-01-30,149.42
SK1,2024-01-01,63.87
SK1,2024-01-07,109.81
SK1,2024-01-08,98.3
SK1,2024-01-08,78.29
SK1,2024-01-05,219.7
SK1,2024-01-04,12.06
SK1,2024-01-12,78.03
SK1,2024-01-19,132.29
SK1,2024-01-21,158.56
SK1,2024-01-25,159.69
SK1,2024-01-13,11.45
SK1,2024-01-12,50.95
SK1,2024-01-10,160.5
SK1,2024-01-07,10.05
SK1,2024-01-14,105.65
SK1,2024-01-14,228.39
SK1,2024-01-07,80.93
SK1,2024-01-04,106.74
SK1,2024-01-28,18.2
SK1,2024-01-24,84.19
SK1,2024-01-15,241.02
SK1,2024-01-28,181.76
SK1,2024-01-02,68.93
SK1,2024-01-11,161.22
SK1,2024-01-07,106.99
SK1,2024-01-06,202.33
SK1,2024-01-07,24.75
SK1,2024-01-21,247.28
SK1,2024-01-07,23.09
SK1,2024-01-05,173.1
SK1,2024-01-23,16.48
SK1,2024-01-04,33.8
SK1,2024-01-02,58.14
SK1,2024-01-16,120.47
SK1,2024-01-30,183.05
SK1,2024-01-30,139.29
SK1,2024-01-29,13.24
SK1,2024-01-15,186.48
SK1,2024-01-26,239.41
SK1,2024-01-20,197.15
SK1,2024-01-17,28.05
SK1,2024-01-19,174.37
SK1,2024-01-18,194.86
SK1,2024-01-15,229.68
SK1,2024-01-23,231.65
SK1,2024-01-28,99.46
SK1,2024-01-14,129.79
SK1,2024-01-17,78.1
SK1,2024-01-07,206.6
SK1,2024-01-03,111.22
SK1,2024-01-02,151.37
SK1,2024-01-07,60.16
SK1,2024-01-18,21.18
SK1,2024-01-06,125.14
SK1,2024-01-26,76.89
SK1,2024-01-24,15.92
SK1,2024-01-28,228.62
SK1,2024-01-02,93.18
SK1,2024-01-07,248.96
SK1,2024-01-08,73.45
SK1,2024-01-20,131.58
SK1,2024-01-17,69.97
SK1,2024-01-22,65.08
SK1,2024-01-29,74.06
SK1,2024-01-19,82.56
SK1,2024-01-07,215.05
SK1,2024-01-06,245.0
SK1,2024-01-24,131.72
SK1,2024-01-03,205.69
SK1,2024-01-11,193.8
SK1,2024-01-22,234.38
SK1,2024-01-17,73.92
SK1,2024-01-14,42.43
SK1,2024-01-01,13.64
SK1,2024-01-06,210.78
SK1,2024-01-02,44.79
SK1,2024-01-04,228.65
SK1,2024-01-20,38.25
SK1,2024-01-22,136.3
SK1,2024-01-29,216.21
SK1,2024-01-02,212.06
SK1,2024-01-16,61.13
SK1,2024-01-12,84.2
SK1,2024-01-12,94.05
SK1,2024-01-02,89.68
SK1,2024-01-21,138.25
SK1,2024-01-27,177.49
SK1,2024-01-29,119.29
SK1,2024-01-22,231.63
SK1,2024-01-30,218.29
SK1,2024-01-10,44.01
SK1,2024-01-26,107.73
SK1,2024-01-10,79.89
SK1,2024-01-14,126.15
SK1,2024-01-25,178.07
SK1,2024-01-27,68.01
SK1,2024-01-25,176.27
SK1,2024-01-03,8.89
SK1,2024-01-02,18.07
SK1,2024-01-29,48.78
SK1,2024-01-28,101.29
SK1,2024-01-09,156.39
SK1,2024-01-07,232.13
SK1,2024-01-22,149.31
SK1,2024-01-09,211.97
SK1,2024-01-17,150.2
SK1,2024-01-13,70.15
SK1,2024-01-12,41.77
SK1,2024-01-11,187.43
SK1,2024-01-03,113.57
SK1,2024-01-25,148.12
SK1,2024-01-03,6.64
SK1,2024-01-25,61.57
SK1,2024-01-06,247.91
SK1,2024-01-14,89.3
SK1,2024-01-08,224.1
SK1,2024-01-16,53.49
SK1,2024-01-09,51.92
SK1,2024-01-10,138.94
SK1,2024-01-20,23.18
SK1,2024-01-02,11.18
SK1,2024-01-27,205.19
SK1,2024-01-01,231.43
SK1,2024-01-06,66.43
SK1,2024-01-01,228.86
SK1,2024-01-03,201.88
SK1,2024-01-15,118.24
SK1,2024-01-26,11.88
SK1,2024-01-13,247.73
SK1,2024-01-05,96.44
SK1,2024-01-19,95.76
SK1,2024-01-25,120.36
SK1,2024-01-16,77.48
SK1,2024-01-04,28.8
SK1,2024-01-24,128.22
SK1,2024-01-17,75.32
SK1,2024-01-03,123.6
SK1,2024-01-24,47.98
SK1,2024-01-26,124.14
SK1,2024-01-25,225.57
SK1,2024-01-21,41.4
SK1,2024-01-23,157.39
SK1,2024-01-02,166.55
SK1,2024-01-29,75.37
SK1,2024-01-28,120.85
SK1,2024-01-24,143.01
SK1,2024-01-22,26.13
SK1,2024-01-14,122.57
SK1,2024-01-14,22.17
SK1,2024-01-14,133.61
SK1,2024-01-10,191.07
SK1,2024-01-22,213.04
SK1,2024-01-21,188.52
SK1,2024-01-19,151.82
SK1,2024-01-03,160.04
SK1,2024-01-13,218.89
SK1,2024-01-23,135.12
SK1,2024-01-26,36.09
SK1,2024-01-29,150.64
SK1,2024-01-03,80.09
SK1,2024-01-21,229.25
SK1,2024-01-12,5.78
SK1,2024-01-15,63.62
SK1,2024-01-25,56.7
SK1,2024-01-29,16.26
SK1,2024-01-30,132.74
SK1,2024-01-02,59.34
SK1,2024-01-30,130.92
SK1,2024-01-23,72.12
SK1,2024-01-06,228.05
SK1,2024-01-18,93.27
SK1,2024-01-05,126.57
SK1,2024-01-10,155.68
SK1,2024-01-21,167.99
SK1,2024-01-09,79.99
SK1,2024-01-10,236.28
SK1,2024-01-13,220.35
SK1,2024-01-26,166.43
SK1,2024-01-13,68.92
SK1,2024-01-09,144.47
SK1,2024-01-28,87.87
SK1,2024-01-04,66.1
SK1,2024-01-03,8.54
SK1,2024-01-25,96.22
SK1,2024-01-27,45.53
